"","Sector","Type","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"11","Industrial Sector","Natural Gas",7.36276036408,7.43159347304,8.073191038,9.09063359776,8.43367783544,7.57093236592,6.27222697728,5.31185811464,5.8520814396,7.9837282712,8.11586959304,8.17740375672,7.53960772576,7.29559993008,7.77570833072,7.29544786872,6.6853776924,7.34324582288,7.81651146232,7.96132456416,8.43276546728,8.69245181273333,8.94176128486666,8.71377486056,9.07583295872,9.55859356466667,9.43148379829333,9.11026027457333,8.55797057573333,8.00988282512,8.56013710580286,7.18696882824035,7.43099224630329,8.32301889042294,8.42921114841979,8.25665291959897,8.4234668603698,8.03998282780063,7.87642294845059,7.30142095072386,7.64111670300878,7.52253082223744,7.55396607768249,8.14154664860336,8.29398189248376,8.18812855235268,7.93296981270321,7.82030889609007,8.24511755018982,8.11168730992047,7.97942217805135,8.42773562770348
"12","Industrial Sector","Total",15.1981294433955,15.4597144805613,16.5282427979629,17.9260352261793,16.341009830976,14.2485306771417,14.3970389070243,14.0719248223852,13.6806541753086,16.1995824244734,15.4488592265227,14.596415093375,13.5889220242848,14.3535729350872,16.0971584096543,19.1488901727402,14.8838907543625,15.6474982559827,16.5466253199995,16.7531747777335,18.0128537615753,17.5373223498946,17.8626809840724,17.4952396261412,18.1522717624887,19.1423238743771,19.8691745656268,19.3111711648282,17.9021042752041,17.8899134370856,18.8339300842313,18.2251186535255,18.2467721419454,19.0098860289435,19.1713672533661,19.2964368842588,18.2818500377193,16.9514196845666,15.6158765229666,13.7532692279867,14.6867914219777,14.0823847756595,13.2563820699408,13.7524131368413,14.2564674598849,12.940477905016,12.8536302052492,12.4353023903619,12.9028375371815,12.3062801604422,11.749318914781,12.6839364213332
"13","Transportation Sector","Coal",0.00180715333333333,0.0014267,0.000951133333333333,0.000665793333333333,0.000380453333333333,0.000190226666666667,9.51133333333333e-05,9.51133333333333e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14","Transportation Sector","Petroleum Products",28.0226792633333,30.2768864933333,32.2820849266667,35.7986949833333,34.4731319166667,34.4489448966667,35.98876787,37.4892374633333,38.9813250933333,40.3985111566667,38.7364481533333,38.1626192933333,38.1996374833333,39.640029,41.2477194066667,41.8006755833333,44.0271916333333,46.88074743,49.1208809666667,47.6333382066667,48.14490659,46.87050544,47.25698043,52.42983999,53.2037627366667,55.7972203066667,59.1294655233333,56.8280377866667,58.85086955,60.75620518,61.45965727,60.9402796566667,61.0320063466667,63.6330728733333,66.0481089033333,68.66105169,67.7300369533333,65.97781806,59.57807713,63.7526416266667,67.7459894466667,66.2865944766667,61.9507791833333,63.6009306166667,61.4896481466667,64.6072966,61.96393016,65.60046031,63.21667935,63.4280801366667,55.7091880766667,58.13665253
"15","Transportation Sector","Natural Gas",0.37585878,0.36626216,0.43492306,0.33413204,0.2643047,0.22734976,0.18806194,0.15964322,0.18747872,0.2269256,0.4034822,0.41732042,0.39256008,0.32405824,0.32596696,0.29208718,0.28768652,0.33572264,0.37633596,0.38407688,0.3997708,0.404421783333333,0.40738885,0.38826546,0.38794734,0.425567523333333,0.47130237,0.451989743333333,0.432344,0.5044853,0.329269673333333,0.43497608,0.462972473333333,0.43205998,0.380044903333333,0.36382324,0.3857205,0.33943404,0.3830695,0.42291469,0.509165066666667,0.623368826666667,0.6255381,0.48290616,0.434039466666667,0.48693073,0.42671915,0.4793646,0.93867631,0.40661335,0.40756573,0.42867682
"16","Transportation Sector","Total",28.4003451966667,30.6445753533333,32.71795912,36.1334928166667,34.73781707,34.6764848833333,36.1769249233333,37.6489757966667,39.1688038133333,40.6254367566667,39.1399303533333,38.5799397133333,38.5921975633333,39.96408724,41.5736863666667,42.0927627633333,44.3148781533333,47.21647007,49.4972169266667,48.0174150866667,48.54467739,47.2749272233333,47.66436928,52.81810545,53.5917100766667,56.22278783,59.6007678933333,57.28002753,59.28321355,61.26069048,61.7889269433333,61.3752557366667,61.49497882,64.0651328533333,66.4281538066667,69.02487493,68.1157574533333,66.3172521,59.96114663,64.1755563166667,68.2551545133333,66.9099633033333,62.5763172833333,64.0838367766667,61.9236876133333,65.09422733,62.39064931,66.07982491,64.15535566,63.8346934866667,56.1167538066667,58.56532935
"17","Electric Power Sector","Coal",16.9418722733333,19.61255956,23.7965950933333,24.7245207733333,26.20505492,28.58992664,31.74521636,38.01613354,39.82176506,43.3350613666667,47.9809672466667,49.89512308,48.3653202266667,52.2763804933333,61.0209101333333,65.2148374533333,61.5784644933333,62.8319631133333,61.390901,58.5174320866667,62.5300733933333,56.2143330466667,54.03594922,58.0228133466667,60.4067236666667,63.98358912,63.97322976,68.0432874,68.2182689466667,69.7550738133333,73.18606702,68.6571505766667,72.5328142,73.96655728,75.4843437333333,81.8851146666667,81.31714734,85.5013830733333,81.07311828,66.51967476,70.2958729,57.8156652333333,39.5260185466667,38.91205725,44.05504488,36.56231469,37.0909374,32.12166672,31.7334409333333,25.367364,14.0096274266667,18.83729991
"18","Electric Power Sector","Petroleum Products",0.75287817,1.10142116333333,2.29349589333333,2.94754493,3.56108126,2.38016298666667,4.1026942,3.99054931,3.07071009666667,1.20364856333333,0.494969016666667,0.38524145,0.15387702,0.12345597,0.0879410766666667,0.128056133333333,0.240757146666667,0.16403783,0.220342943333333,0.150180763333333,0.14821631,0.09280865,0.118377966666667,0.225230976666667,0.15663296,0.2176207,0.280380503333333,0.235538893333333,0.71831661,0.642739826666667,0.713927646666667,0.308070106666667,0.23541408,0.328293313333333,0.14978227,0.211390006666667,0.0853220866666667,0.0843057233333333,0.0739917933333333,0.08332423,0.09134928,0.0751800866666666,0.0552343,0.0554841466666667,0.15160343,0.105546026666667,0.0770674666666667,0.08136546,0.18542414,0.06398282,0.04403916,0.06324142
"19","Electric Power Sector","Natural Gas",3.20733886,3.46946974,2.10287924,1.8787637,2.35069472,2.197679,0.25444298,0.331375,0.31986966,0.17581432,0.2012109,0.15169022,0.08223402,0.08875548,0.03297844,0.04808914,0.31504484,0.0448019,0.0850971,0.037114,0.10492658,0.0455126833333333,0.0630501666666667,0.16414992,0.07300854,0.604580716666667,0.31388324,0.913370516666667,1.81308966666667,1.76948948,2.26573189333333,1.8731966,3.06800175,1.7520459,2.50989867333333,4.00656234,5.26159876,6.71270314,5.286094,7.82352384,9.50848506666667,10.6128794933333,16.5884851733333,15.07077594,15.7373745833333,19.39199119,20.70161951,20.20167292,20.33749289,23.17812497,23.26103494,21.96918438
"20","Electric Power Sector","Total",20.9020893033333,24.1834504633333,28.1929702266667,29.5508294033333,32.1168309,33.1677686266667,36.10235354,42.33805785,43.2123448166667,44.71452425,48.6771471633333,50.43205475,48.6014312666667,52.4885919433333,61.14182965,65.3909827266667,62.13426648,63.0408028433333,61.6963410433333,58.70472685,62.7832162833333,56.35265438,54.2173773533333,58.4121942433333,60.6363651666667,64.8057905366667,64.5674935033333,69.19219681,70.7496752233333,72.16730312,76.16572656,70.8384172833333,75.83623003,76.0468964933333,78.1440246766667,86.1030670133333,86.6640681866667,92.2983919366667,86.4332040733333,74.42652283,79.8957072466667,68.5037248133333,56.16973802,54.0383173366667,59.9440228933333,56.0598519066667,57.8696243766667,52.4047051,52.2563579633333,48.60947179,37.3147015266667,40.86972571
